Section,Kind of Ballast/Driver,Circuit,B/D Qty,Wires Qty,Work Center,Option,Length,ID,Task,Unit Time (min),Qty,Total Time (min)
-,BI,2A/B,2,4,Assembly,pcswcsbi22,11,1,bring power wires to main exit ,0.1,2,0.2
-,BI,2A/B,2,4,Assembly,pcswcsbi22,11,2,identify wires circuits,0.15,2,0.3
-,BI,2A/B,1,4,Assembly,pcswcsbi22,11,1,bring power wires to main exit ,0.1,2,0.2
-,BI,2A/B,1,4,Assembly,pcswcsbi22,11,2,identify wires circuits,0.15,2,0.3
Complete Section,BI,1,6,4,Assembly,pcswcsbi16,12,2,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
Complete Section,BI,1,6,4,Assembly,pcswcsbi16,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,1,0.56
Complete Section,BI,1,6,4,Assembly,pcswcsbi16,12,4,bring power wires to main exit,0.2,1,0.2
Complete Section,BI,1,6,4,Assembly,pcswcsbi16,12,5,extra time to passing wires for XO housing,1.7,1,1.7
Complete Section,BI,2,2,4,Assembly,pcswcsbi22,4,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,BI,2,2,4,Assembly,pcswcsbi22,4,2,identify wires circuits,0.15,2,0.3
Complete Section,BI,2,2,4,Assembly,pcswcsbi22,4,3,extra time to passing wires for XO housing,0.25,1,0.25
Complete Section,BI,2,2,4,Assembly,pcswcsbi22,8,1,bring power wires to main exit,0.15,2,0.3
Complete Section,BI,2,2,4,Assembly,pcswcsbi22,8,2,identify wires circuits,0.15,2,0.3
Complete Section,BI,2,2,4,Assembly,pcswcsbi22,8,3,extra time to passing wires for XO housing,0.3,1,0.3
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,8,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,8,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,8,3,bring power wires to main exit,0.15,2,0.3
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,8,4,identify wires circuits,0.15,2,0.3
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,8,5,extra time to passing wires for XO housing,1.34,1,1.34
Complete Section,BI,2,2,4,Assembly,pcswcsbi22,12,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,BI,2,2,4,Assembly,pcswcsbi22,12,2,identify wires circuits,0.15,2,0.3
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,12,3,bring power wires to main exit,0.2,2,0.4
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,12,4,identify wires circuits,0.15,2,0.3
Complete Section,BI,2,4,4,Assembly,pcswcsbi24,12,5,extra time to passing wires for XO housing,1.39,1,1.39
Complete Section,BI,2,6,4,Assembly,pcswcsbi26,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
Complete Section,BI,2,6,4,Assembly,pcswcsbi26,12,2,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
Complete Section,BI,2,6,4,Assembly,pcswcsbi26,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2,6,4,Assembly,pcswcsbi26,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,BI,2,6,4,Assembly,pcswcsbi26,12,5,identify wires circuits,0.15,2,0.3
Complete Section,BI,2,6,4,Assembly,pcswcsbi26,12,6,extra time to passing wires for XO housing,1.63,1,1.63
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,1,connect 2 ballasts together (4 wires each),0.48,4,1.92
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,2,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,3,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,4,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,5,bring power wires to main exit,0.2,2,0.4
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,6,identify wires circuits,0.15,2,0.3
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,7,extra time to passing wires for XO housing,2.71,1,2.71
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,,connect 2 ballasts together (4 wires each),0.48,4,1.92
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,,bring power wires to main exit,0.2,2,0.4
Complete Section,BI,2,10,4,Assembly,pcswcsbi210,12,,identify wires circuits,0.15,2,0.3
Complete Section,BI,2A/B,2,4,Assembly,pcswcsbi22,4,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,BI,2A/B,2,4,Assembly,pcswcsbi22,4,2,identify wires circuits,0.15,2,0.3
Complete Section,BI,2A/B,2,4,Assembly,pcswcsbi22,4,3,extra time to passing wires for XO housing,0.25,1,0.25
Complete Section,BI,2A/B,2,4,Assembly,pcswcsbi22,8,1,bring power wires to main exit,0.15,2,0.3
Complete Section,BI,2A/B,2,4,Assembly,pcswcsbi22,8,2,identify wires circuits,0.15,2,0.3
Complete Section,BI,2A/B,2,4,Assembly,pcswcsbi22,8,3,extra time to passing wires for XO housing,0.3,1,0.3
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,8,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,8,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,8,3,bring power wires to main exit,0.15,2,0.3
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,8,4,identify wires circuits,0.15,2,0.3
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,8,5,extra time to passing wires for XO housing,1.34,1,1.34
Complete Section,BI,2A/B,2,4,Assembly,pcswcsbi22,12,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,BI,2A/B,2,4,Assembly,pcswcsbi22,12,2,identify wires circuits,0.15,2,0.3
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,12,3,bring power wires to main exit,0.2,2,0.4
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,12,4,identify wires circuits,0.15,2,0.3
Complete Section,BI,2A/B,4,4,Assembly,pcswcsbi24,12,5,extra time to passing wires for XO housing,1.39,1,1.39
Complete Section,BI,2A/B,6,4,Assembly,pcswcsbi26,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
Complete Section,BI,2A/B,6,4,Assembly,pcswcsbi26,12,2,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
Complete Section,BI,2A/B,6,4,Assembly,pcswcsbi26,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2A/B,6,4,Assembly,pcswcsbi26,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,BI,2A/B,6,4,Assembly,pcswcsbi26,12,5,identify wires circuits,0.15,2,0.3
Complete Section,BI,2A/B,6,4,Assembly,pcswcsbi26,12,6,extra time to passing wires for XO housing,1.63,1,1.63
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,1,connect 2 ballasts together (4 wires each),0.48,4,1.92
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,2,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,3,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,4,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,5,bring power wires to main exit,0.2,2,0.4
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,6,identify wires circuits,0.15,2,0.3
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,7,extra time to passing wires for XO housing,2.71,1,2.71
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,,connect 2 ballasts together (4 wires each),0.48,4,1.92
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,,bring power wires to main exit,0.2,2,0.4
Complete Section,BI,2A/B,10,4,Assembly,pcswcsbi210,12,,identify wires circuits,0.15,2,0.3
SR1,BI,1,1,4,Assembly,pcswsr1bi11,12,1,plug connector on each 4 wires of 1 ballast,0.24,1,0.24
SR1,BI,1,1,4,Assembly,pcswsr1bi11,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SR1,BI,1,1,4,Assembly,pcswsr1bi11,12,3,bring power wires to main exit,0.2,1,0.2
SR1,BI,1,1,4,Assembly,pcswsr1bi11,12,3,bring power wires to main exit,0.1,1,0.1
SR1,BI,1,1,4,Assembly,pcswsr1bi11,12,4,bring wires to exit for system-run,0.2,1,0.2
SR1,BI,1,1,4,Assembly,pcswsr1bi11,12,4,bring wires to exit for system-run,0.1,1,0.1
SR1,BI,1,1,4,Assembly,pcswsr1bi11,12,5,extra time to passing wires for XO housing,0.44,1,0.44
SR1,BI,1,2,4,Assembly,pcswsr1bi12,12,1,connect 2 ballasts together (4 wires each),0.48,1,0.48
SR1,BI,1,2,4,Assembly,pcswsr1bi12,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SR1,BI,1,2,4,Assembly,pcswsr1bi12,12,3,bring power wires to main exit,0.2,1,0.2
SR1,BI,1,2,4,Assembly,pcswsr1bi12,12,3,bring power wires to main exit,0.1,1,0.1
SR1,BI,1,2,4,Assembly,pcswsr1bi12,12,4,bring wires to exit for system-run,0.2,1,0.2
SR1,BI,1,2,4,Assembly,pcswsr1bi12,12,4,bring wires to exit for system-run,0.1,1,0.1
SR1,BI,1,2,4,Assembly,pcswsr1bi12,12,5,extra time to passing wires for XO housing,1,1,1
SR1,BI,1,3,4,Assembly,pcswsr1bi13,12,1,connect 2 ballasts together (4 wires each),0.48,1,0.48
SR1,BI,1,3,4,Assembly,pcswsr1bi13,12,2,connect 1 ballast(4 wires) to 2 previous ballast,0.24,1,0.24
SR1,BI,1,3,4,Assembly,pcswsr1bi13,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SR1,BI,1,3,4,Assembly,pcswsr1bi13,12,4,bring power wires to main exit,0.2,1,0.2
SR1,BI,1,3,4,Assembly,pcswsr1bi13,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,BI,1,3,4,Assembly,pcswsr1bi13,12,6,extra time to passing wires for XO housing,1.12,1,1.12
SR1,BI,1,4,4,Assembly,pcswsr1bi14,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SR1,BI,1,4,4,Assembly,pcswsr1bi14,12,2,connect 2 groups of ballasts together (4 wires each),0.6,1,0.6
SR1,BI,1,4,4,Assembly,pcswsr1bi14,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SR1,BI,1,4,4,Assembly,pcswsr1bi14,12,4,bring power wires to main exit,0.2,1,0.2
SR1,BI,1,4,4,Assembly,pcswsr1bi14,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,BI,1,4,4,Assembly,pcswsr1bi14,12,6,extra time to passing wires for XO housing,1.54,1,1.54
SR1,BI,1,5,4,Assembly,pcswsr1bi15,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SR1,BI,1,5,4,Assembly,pcswsr1bi15,12,2,connect 2 groups of ballasts together (4 wires each),0.6,1,0.6
SR1,BI,1,5,4,Assembly,pcswsr1bi15,12,3,connect 1 ballast(4 wires) to 2 previous ballast,0.24,1,0.24
SR1,BI,1,5,4,Assembly,pcswsr1bi15,12,4,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SR1,BI,1,5,4,Assembly,pcswsr1bi15,12,5,bring power wires to main exit,0.2,1,0.2
SR1,BI,1,5,4,Assembly,pcswsr1bi15,12,6,bring wires to exit for system-run,0.2,1,0.2
SR1,BI,1,5,4,Assembly,pcswsr1bi15,12,7,extra time to passing wires for XO housing,1.78,1,1.78
SR1,BI,1,6,4,Assembly,pcswsr1bi16,12,1,connect 2 ballasts together (4 wires each),0.48,3,1.44
SR1,BI,1,6,4,Assembly,pcswsr1bi16,12,2,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
SR1,BI,1,6,4,Assembly,pcswsr1bi16,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SR1,BI,1,6,4,Assembly,pcswsr1bi16,12,4,bring power wires to main exit,0.2,1,0.2
SR1,BI,1,6,4,Assembly,pcswsr1bi16,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,BI,1,6,4,Assembly,pcswsr1bi16,12,6,extra time to passing wires for XO housing,2.08,1,2.08
SR1,BI,2,2,4,Assembly,pcswsr1bi22,12,1,plug connector on each 4 wires of 1 ballast,0.24,4,0.96
SR1,BI,2,2,4,Assembly,pcswsr1bi22,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,4,2.24
SR1,BI,2,2,4,Assembly,pcswsr1bi22,12,3,bring power wires to main exit,0.1,4,0.4
SR1,BI,2,2,4,Assembly,pcswsr1bi22,12,4,identify wires circuits,0.15,4,0.6
SR1,BI,2,4,4,Assembly,pcswsr1bi24,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SR1,BI,2,4,4,Assembly,pcswsr1bi24,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,4,2.24
SR1,BI,2,4,4,Assembly,pcswsr1bi24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,BI,2,4,4,Assembly,pcswsr1bi24,12,4,identify wires circuits,0.15,4,0.6
SR1,BI,2,4,4,Assembly,pcswsr1bi24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,BI,2,4,4,Assembly,pcswsr1bi24,12,6,extra time to passing wires for XO housing,2.3,1,2.3
SR1,BI,2,6,4,Assembly,pcswsr1bi26,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SR1,BI,2,6,4,Assembly,pcswsr1bi26,12,2,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
SR1,BI,2,6,4,Assembly,pcswsr1bi26,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,4,2.24
SR1,BI,2,6,4,Assembly,pcswsr1bi26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,BI,2,6,4,Assembly,pcswsr1bi26,12,5,identify wires circuits,0.15,4,0.6
SR1,BI,2,6,4,Assembly,pcswsr1bi26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,BI,2,6,4,Assembly,pcswsr1bi26,12,7,extra time to passing wires for XO housing,2.54,1,2.54
SR1,BI,2,10,4,Assembly,pcswsr1bi210,12,1,connect 2 ballasts together (4 wires each),0.48,4,1.92
SR1,BI,2,10,4,Assembly,pcswsr1bi210,12,2,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
SR1,BI,2,10,4,Assembly,pcswsr1bi210,12,3,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
SR1,BI,2,10,4,Assembly,pcswsr1bi210,12,4,"take 4 wires, plug in connector, place, put tie-wrap",0.56,4,2.24
SR1,BI,2,10,4,Assembly,pcswsr1bi210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,BI,2,10,4,Assembly,pcswsr1bi210,12,6,identify wires circuits,0.15,4,0.6
SR1,BI,2,10,4,Assembly,pcswsr1bi210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,BI,2,10,4,Assembly,pcswsr1bi210,12,8,extra time to passing wires for XO housing,3.68,1,3.68
SR1,BI,2A/B,2,4,Assembly,pcswsr1bi22,12,1,plug connector on each 4 wires of 1 ballast,0.24,4,0.96
SR1,BI,2A/B,2,4,Assembly,pcswsr1bi22,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,4,2.24
SR1,BI,2A/B,2,4,Assembly,pcswsr1bi22,12,3,bring power wires to main exit,0.1,4,0.4
SR1,BI,2A/B,2,4,Assembly,pcswsr1bi22,12,4,identify wires circuits,0.15,4,0.6
SR1,BI,2A/B,4,4,Assembly,pcswsr1bi24,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SR1,BI,2A/B,4,4,Assembly,pcswsr1bi24,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,4,2.24
SR1,BI,2A/B,4,4,Assembly,pcswsr1bi24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,BI,2A/B,4,4,Assembly,pcswsr1bi24,12,4,identify wires circuits,0.15,4,0.6
SR1,BI,2A/B,4,4,Assembly,pcswsr1bi24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,BI,2A/B,4,4,Assembly,pcswsr1bi24,12,6,extra time to passing wires for XO housing,2.3,1,2.3
SR1,BI,2A/B,6,4,Assembly,pcswsr1bi26,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SR1,BI,2A/B,6,4,Assembly,pcswsr1bi26,12,2,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
SR1,BI,2A/B,6,4,Assembly,pcswsr1bi26,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,4,2.24
SR1,BI,2A/B,6,4,Assembly,pcswsr1bi26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,BI,2A/B,6,4,Assembly,pcswsr1bi26,12,5,identify wires circuits,0.15,4,0.6
SR1,BI,2A/B,6,4,Assembly,pcswsr1bi26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,BI,2A/B,6,4,Assembly,pcswsr1bi26,12,7,extra time to passing wires for XO housing,2.54,1,2.54
SR1,BI,2A/B,10,4,Assembly,pcswsr1bi210,12,1,connect 2 ballasts together (4 wires each),0.48,4,1.92
SR1,BI,2A/B,10,4,Assembly,pcswsr1bi210,12,2,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
SR1,BI,2A/B,10,4,Assembly,pcswsr1bi210,12,3,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
SR1,BI,2A/B,10,4,Assembly,pcswsr1bi210,12,4,"take 4 wires, plug in connector, place, put tie-wrap",0.56,4,2.24
SR1,BI,2A/B,10,4,Assembly,pcswsr1bi210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,BI,2A/B,10,4,Assembly,pcswsr1bi210,12,6,identify wires circuits,0.15,4,0.6
SR1,BI,2A/B,10,4,Assembly,pcswsr1bi210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,BI,2A/B,10,4,Assembly,pcswsr1bi210,12,8,extra time to passing wires for XO housing,3.68,1,3.68
SRE,BI,1,1,4,Assembly,pcswsrebi11,12,1,bring power wires to main exit,0.2,1,0.2
SRE,BI,1,1,4,Assembly,pcswsrebi11,12,1,bring power wires to main exit,0.1,1,0.1
SRE,BI,1,1,4,Assembly,pcswsrebi11,12,2,extra time to passing wires for XO housing,0.05,1,0.05
SRE,BI,1,2,4,Assembly,pcswsrebi12,12,1,connect 2 ballasts together (4 wires each),0.48,1,0.48
SRE,BI,1,2,4,Assembly,pcswsrebi12,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,1,0.56
SRE,BI,1,2,4,Assembly,pcswsrebi12,12,3,bring power wires to main exit,0.2,1,0.2
SRE,BI,1,2,4,Assembly,pcswsrebi12,12,3,bring power wires to main exit,0.1,1,0.1
SRE,BI,1,2,4,Assembly,pcswsrebi12,12,4,extra time to passing wires for XO housing,0.62,1,0.62
SRE,BI,1,3,4,Assembly,pcswsrebi13,12,1,connect 2 ballasts together (4 wires each),0.48,1,0.48
SRE,BI,1,3,4,Assembly,pcswsrebi13,12,2,connect 1 ballast(4 wires) to 2 previous ballast,0.24,1,0.24
SRE,BI,1,3,4,Assembly,pcswsrebi13,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,1,0.56
SRE,BI,1,3,4,Assembly,pcswsrebi13,12,4,bring power wires to main exit,0.2,1,0.2
SRE,BI,1,3,4,Assembly,pcswsrebi13,12,5,extra time to passing wires for XO housing,0.74,1,0.74
SRE,BI,1,4,4,Assembly,pcswsrebi14,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SRE,BI,1,4,4,Assembly,pcswsrebi14,12,2,connect 2 groups of ballasts together (4 wires each),0.6,1,0.6
SRE,BI,1,4,4,Assembly,pcswsrebi14,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,1,0.56
SRE,BI,1,4,4,Assembly,pcswsrebi14,12,4,bring power wires to main exit,0.2,1,0.2
SRE,BI,1,4,4,Assembly,pcswsrebi14,12,5,extra time to passing wires for XO housing,1.16,1,1.16
SRE,BI,1,5,4,Assembly,pcswsrebi15,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SRE,BI,1,5,4,Assembly,pcswsrebi15,12,2,connect 2 groups of ballasts together (4 wires each),0.6,1,0.6
SRE,BI,1,5,4,Assembly,pcswsrebi15,12,3,connect 1 ballast(4 wires) to 2 previous ballast,0.24,1,0.24
SRE,BI,1,5,4,Assembly,pcswsrebi15,12,4,"take 4 wires, plug in connector, place, put tie-wrap",0.56,1,0.56
SRE,BI,1,5,4,Assembly,pcswsrebi15,12,5,bring power wires to main exit,0.2,1,0.2
SRE,BI,1,5,4,Assembly,pcswsrebi15,12,6,extra time to passing wires for XO housing,1.28,1,1.28
SRE,BI,1,6,4,Assembly,pcswsrebi16,12,1,connect 2 ballasts together (4 wires each),0.48,3,1.44
SRE,BI,1,6,4,Assembly,pcswsrebi16,12,2,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
SRE,BI,1,6,4,Assembly,pcswsrebi16,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,1,0.56
SRE,BI,1,6,4,Assembly,pcswsrebi16,12,4,bring power wires to main exit,0.2,1,0.2
SRE,BI,1,6,4,Assembly,pcswsrebi16,12,5,extra time to passing wires for XO housing,1.7,1,1.7
SRE,BI,2,2,4,Assembly,pcswsrebi22,12,1,bring wires to exit for system-run,0.1,2,0.2
SRE,BI,2,2,4,Assembly,pcswsrebi22,12,2,identify wires circuits,0.15,2,0.3
SRE,BI,2,4,4,Assembly,pcswsrebi24,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SRE,BI,2,4,4,Assembly,pcswsrebi24,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SRE,BI,2,4,4,Assembly,pcswsrebi24,12,3,bring wires to exit for system-run,0.2,2,0.4
SRE,BI,2,4,4,Assembly,pcswsrebi24,12,3,bring power wires to main exit,0.2,2,0.4
SRE,BI,2,4,4,Assembly,pcswsrebi24,12,4,identify wires circuits,0.15,2,0.3
SRE,BI,2,4,4,Assembly,pcswsrebi24,12,5,extra time to passing wires for XO housing,1.39,1,1.39
SRE,BI,2,6,4,Assembly,pcswsrebi26,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SRE,BI,2,6,4,Assembly,pcswsrebi26,12,2,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
SRE,BI,2,6,4,Assembly,pcswsrebi26,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SRE,BI,2,6,4,Assembly,pcswsrebi26,12,4,bring wires to exit for system-run,0.2,2,0.4
SRE,BI,2,6,4,Assembly,pcswsrebi26,12,4,bring power wires to main exit,0.2,2,0.4
SRE,BI,2,6,4,Assembly,pcswsrebi26,12,5,identify wires circuits,0.15,2,0.3
SRE,BI,2,6,4,Assembly,pcswsrebi26,12,6,extra time to passing wires for XO housing,1.63,1,1.63
SRE,BI,2,10,4,Assembly,pcswsrebi210,12,1,connect 2 ballasts together (4 wires each),0.48,4,1.92
SRE,BI,2,10,4,Assembly,pcswsrebi210,12,2,connect 2 groups of ballasts together (4 wires each),0.6,2,1.2
SRE,BI,2,10,4,Assembly,pcswsrebi210,12,3,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
SRE,BI,2,10,4,Assembly,pcswsrebi210,12,4,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SRE,BI,2,10,4,Assembly,pcswsrebi210,12,5,bring wires to exit for system-run,0.2,2,0.4
SRE,BI,2,10,4,Assembly,pcswsrebi210,12,5,bring power wires to main exit,0.2,2,0.4
SRE,BI,2,10,4,Assembly,pcswsrebi210,12,6,identify wires circuits,0.15,2,0.3
SRE,BI,2,10,4,Assembly,pcswsrebi210,12,7,extra time to passing wires for XO housing,2.71,1,2.71
SRE,BI,2A/B,2,4,Assembly,pcswsrebi22,12,1,bring wires to exit for system-run,0.1,2,0.2
SRE,BI,2A/B,2,4,Assembly,pcswsrebi22,12,2,identify wires circuits,0.15,2,0.3
SRE,BI,2A/B,4,4,Assembly,pcswsrebi24,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SRE,BI,2A/B,4,4,Assembly,pcswsrebi24,12,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SRE,BI,2A/B,4,4,Assembly,pcswsrebi24,12,3,bring wires to exit for system-run,0.2,2,0.4
SRE,BI,2A/B,4,4,Assembly,pcswsrebi24,12,3,bring power wires to main exit,0.2,2,0.4
SRE,BI,2A/B,4,4,Assembly,pcswsrebi24,12,4,identify wires circuits,0.15,2,0.3
SRE,BI,2A/B,4,4,Assembly,pcswsrebi24,12,5,extra time to passing wires for XO housing,1.39,1,1.39
SRE,BI,2A/B,6,4,Assembly,pcswsrebi26,12,1,connect 2 ballasts together (4 wires each),0.48,2,0.96
SRE,BI,2A/B,6,4,Assembly,pcswsrebi26,12,2,connect 1 ballast(4 wires) to 2 previous ballast,0.24,2,0.48
SRE,BI,2A/B,6,4,Assembly,pcswsrebi26,12,3,"take 4 wires, plug in connector, place, put tie-wrap",0.56,2,1.12
SRE,BI,2A/B,6,4,Assembly,pcswsrebi26,12,4,bring wires to exit for system-run,0.2,2,0.4
SRE,BI,2A/B,6,4,Assembly,pcswsrebi26,12,4,bring power wires to main exit,0.2,2,0.4
SRE,BI,2A/B,6,4,Assembly,pcswsrebi26,12,5,identify wires circuits,0.15,2,0.3
SRE,BI,2A/B,6,4,Assembly,pcswsrebi26,12,6,extra time to passing wires for XO housing,1.63,1,1.63
