 Family Product , Optic , Work Center , Option , Length , ID , Task , Time (min) 
PLNLED,VL,Assembly,aoptic14,22,5,Clean 2 side lens with air,0.0984
PLNLED,VL,Assembly,aoptic14,22,6,Fix 2 side lens & put foam inside to protect,0.4712
PLNLED,VL,Assembly,aoptic14,22,7,Put aside,0.163333333
PLNLED,VL,Assembly,aoptic14,24,1,Bring product to work station,0.186666667
PLNLED,VL,Assembly,aoptic14,24,2,Fix 1 screw,0.135
PLNLED,VL,Assembly,aoptic14,24,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLNLED,VL,Assembly,aoptic14,24,4,"Fix 2sd side, close lens firmly",0.285
PLNLED,VL,Assembly,aoptic14,24,5,Clean 2 side lens with air,0.0984
PLNLED,VL,Assembly,aoptic14,24,6,Fix 2 side lens & put foam inside to protect,0.4712
PLNLED,VL,Assembly,aoptic14,24,7,Put aside,0.163333333
PRIME,S,Assembly,aoptic18,4,1,Clip lens+ QC,0.49
PRIME,S,Assembly,aoptic18,8,1,Clip lens+ QC,0.98
PRIME,S,Assembly,aoptic18,12,1,Clip lens+ QC,1.47
PRMLED,S,Assembly,aoptic18,4,1,Clip lens+ QC,0.49
PRMLED,S,Assembly,aoptic18,8,1,Clip lens+ QC,0.98
PRMLED,S,Assembly,aoptic18,12,1,Clip lens+ QC,1.47
RAY3,VL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
RAY3,VL,Assembly,aoptic19,4,3,Slide covers,0.22
RAY3,VL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
RAY3,VL,Assembly,aoptic19,8,3,Slide covers,0.33
RAY3,VL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
RAY3,VL,Assembly,aoptic19,12,3,Slide covers,0.44
RAY3,VL,Preparation,aoptic19,4,1,Clean optic,0.1
RAY3,VL,Preparation,aoptic19,8,1,Clean optic,0.22
RAY3,VL,Preparation,aoptic19,12,1,Clean optic,0.36
RAY4,VL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
RAY4,VL,Assembly,aoptic19,4,3,Slide covers,0.22
RAY4,VL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
RAY4,VL,Assembly,aoptic19,8,3,Slide covers,0.33
RAY4,VL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
RAY4,VL,Assembly,aoptic19,12,3,Slide covers,0.44
RAY4,VL,Preparation,aoptic19,4,1,Clean optic,0.1
RAY4,VL,Preparation,aoptic19,8,1,Clean optic,0.22
RAY4,VL,Preparation,aoptic19,12,1,Clean optic,0.36
RAY6,VL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
RAY6,VL,Assembly,aoptic19,4,3,Slide covers,0.22
RAY6,VL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
RAY6,VL,Assembly,aoptic19,8,3,Slide covers,0.33
RAY6,VL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
RAY6,VL,Assembly,aoptic19,12,3,Slide covers,0.44
RAY6,VL,Preparation,aoptic19,4,1,Clean optic,0.1
RAY6,VL,Preparation,aoptic19,8,1,Clean optic,0.22
RAY6,VL,Preparation,aoptic19,12,1,Clean optic,0.36
RAY8,VL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
RAY8,VL,Assembly,aoptic19,4,3,Slide covers,0.22
RAY8,VL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
RAY8,VL,Assembly,aoptic19,8,3,Slide covers,0.33
RAY8,VL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
RAY8,VL,Assembly,aoptic19,12,3,Slide covers,0.44
RAY8,VL,Preparation,aoptic19,4,1,Clean optic,0.1
RAY8,VL,Preparation,aoptic19,8,1,Clean optic,0.22
RAY8,VL,Preparation,aoptic19,12,1,Clean optic,0.36
SCULPT,0.5M,Assembly,aoptic32,4,2,clip lens on housing,0.4425
SCULPT,0.5M,Assembly,aoptic32,8,2,clip lens on housing,0.556666667
SCULPT,0.5M,Assembly,aoptic32,12,2,clip lens on housing,0.906
SCULPT,0.5M,Preparation,aoptic32,4,1,clean lens with air,0.16
SCULPT,0.5M,Preparation,aoptic32,8,1,clean lens with air,0.26
SCULPT,0.5M,Preparation,aoptic32,12,1,clean lens with air,0.36
SCULPT,0.5P,Assembly,aoptic32,4,2,clip lens on housing,0.4425
SCULPT,0.5P,Assembly,aoptic32,8,2,clip lens on housing,0.556666667
SCULPT,0.5P,Assembly,aoptic32,12,2,clip lens on housing,0.906
SCULPT,0.5P,Preparation,aoptic32,4,1,clean lens with air,0.16
SCULPT,0.5P,Preparation,aoptic32,8,1,clean lens with air,0.26
SCULPT,0.5P,Preparation,aoptic32,12,1,clean lens with air,0.36
SCULPT,2M,Assembly,aoptic32,4,2,clip lens on housing,0.4425
SCULPT,2M,Assembly,aoptic32,8,2,clip lens on housing,0.556666667
SCULPT,2M,Assembly,aoptic32,12,2,clip lens on housing,0.906
SCULPT,2M,Preparation,aoptic32,4,1,clean lens with air,0.16
SCULPT,2M,Preparation,aoptic32,8,1,clean lens with air,0.26
SCULPT,2M,Preparation,aoptic32,12,1,clean lens with air,0.36
SCULPT,2P,Assembly,aoptic32,4,2,clip lens on housing,0.4425
SCULPT,2P,Assembly,aoptic32,8,2,clip lens on housing,0.556666667
SCULPT,2P,Assembly,aoptic32,12,2,clip lens on housing,0.906
SCULPT,2P,Preparation,aoptic32,4,1,clean lens with air,0.16
SCULPT,2P,Preparation,aoptic32,8,1,clean lens with air,0.26
SCULPT,2P,Preparation,aoptic32,12,1,clean lens with air,0.36
SCULPT,FL,Assembly,aoptic32,4,2,clip lens on housing,0.4425
SCULPT,FL,Assembly,aoptic32,8,2,clip lens on housing,0.556666667
SCULPT,FL,Assembly,aoptic32,12,2,clip lens on housing,0.906
SCULPT,FL,Preparation,aoptic32,4,1,clean lens with air,0.16
SCULPT,FL,Preparation,aoptic32,8,1,clean lens with air,0.26
SCULPT,FL,Preparation,aoptic32,12,1,clean lens with air,0.36
SCULPT,SO,Assembly,aoptic32,4,2,clip lens on housing,0.4425
SCULPT,SO,Assembly,aoptic32,8,2,clip lens on housing,0.556666667
SCULPT,SO,Assembly,aoptic32,12,2,clip lens on housing,0.906
SCULPT,SO,Preparation,aoptic32,4,1,clean lens with air,0.16
SCULPT,SO,Preparation,aoptic32,8,1,clean lens with air,0.26
SCULPT,SO,Preparation,aoptic32,12,1,clean lens with air,0.36
SKETCH,SO,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
SKETCH,SO,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
SKETCH,SO,Assembly,aoptic1,12,2,Assy lens on housing,0.906
SKETCH,SO,Preparation,aoptic1,4,1,Clean lens,0.16
SKETCH,SO,Preparation,aoptic1,8,1,Clean lens,0.26
SKETCH,SO,Preparation,aoptic1,12,1,Clean lens,0.36
SKETCH,SO,Assembly,aoptic1,10003,2,Assy lens on housing,0.4425
SKETCH,SO,Assembly,aoptic1,10005,2,Assy lens on housing,0.556666667
SKETCH,SO,Assembly,aoptic1,10008,2,Assy lens on housing,0.906
SKETCH,SO,Preparation,aoptic1,10003,1,Clean lens,0.16
SKETCH,SO,Preparation,aoptic1,10005,1,Clean lens,0.26
SKETCH,SO,Preparation,aoptic1,10008,1,Clean lens,0.36
SKETCH,SO,Assembly,aoptic1,10013,2,Assy lens on housing,0.4425
SKETCH,SO,Assembly,aoptic1,10018,2,Assy lens on housing,0.556666667
SKETCH,SO,Assembly,aoptic1,10023,2,Assy lens on housing,0.906
SKETCH,SO,Preparation,aoptic1,10013,1,Clean lens,0.16
SKETCH,SO,Preparation,aoptic1,10018,1,Clean lens,0.26
SKETCH,SO,Preparation,aoptic1,10023,1,Clean lens,0.36
SKYEFALL,FL,Assembly,aoptic38,22,1,clean lens with air,0.3
SKYEFALL,1SF,Assembly,aoptic38,22,1,clean lens with air,0.3
SKYEFALL,2SF,Assembly,aoptic38,22,1,clean lens with air,0.3
SKYEFALL,3SF,Assembly,aoptic38,22,1,clean lens with air,0.3
SKYEFALL,4SF,Assembly,aoptic38,22,1,clean lens with air,0.3
SKYEFALL,5SF,Assembly,aoptic38,22,1,clean lens with air,0.3
SKYEFALL,6SF,Assembly,aoptic38,22,1,clean lens with air,0.3
SKYEFALL,7SF,Assembly,aoptic38,22,1,clean lens with air,0.3
SKYEFALL,FL,Assembly,aoptic38,22,2,"place lens on housing, bring to next station",0.5
SKYEFALL,1SF,Assembly,aoptic38,22,2,"place lens on housing, bring to next station",0.5
SKYEFALL,2SF,Assembly,aoptic38,22,2,"place lens on housing, bring to next station",0.5
SKYEFALL,3SF,Assembly,aoptic38,22,2,"place lens on housing, bring to next station",0.5
SKYEFALL,4SF,Assembly,aoptic38,22,2,"place lens on housing, bring to next station",0.5
SKYEFALL,5SF,Assembly,aoptic38,22,2,"place lens on housing, bring to next station",0.5
SKYEFALL,6SF,Assembly,aoptic38,22,2,"place lens on housing, bring to next station",0.5
SKYEFALL,7SF,Assembly,aoptic38,22,2,"place lens on housing, bring to next station",0.5
SKYSKP,FL,Assembly,aoptic34,44,1,"bring lens, remove plastic protector 1 side",0.68
SKYSKP,FL,Assembly,aoptic35,44,1,clean lens with air,0.5
SKYSKP,FL,Assembly,aoptic36,44,1,remove plastic on 2nd side only on corner,1.35
SKYSKP,FL,Assembly,aoptic37,44,1,take overlay & clean with air,0.95
SKYSKP,FL,Assembly,aoptic38,44,1,remove plastic protector both side ,1.35
SKYSKP,FL,Assembly,aoptic39,44,1,sub-ass safety cable on nuts (4X),1.6
SKYSKP,FL,Assembly,aoptic40,44,1,install 4 nuts on lens,1.82
SKYSKP,FL,Assembly,aoptic41,44,1,pass knob thru lens with retaining washer(4x),1.26
SKYSKP,FL,Assembly,aoptic42,44,1,clean lens with air,0.64
SKYSKP,FL,Assembly,aoptic43,44,1,clean inside housing ,1.3
SKYSKP,FL,Assembly,aoptic44,44,1,put lens on housing & screw knob,2.4
SKYSKP,FL,Assembly,aoptic45,44,1,place plastic protector,1.4
SKYVW,2XVL,Assembly,aoptic35,14,1, place sub-assy lens on housing ,0.25
SKYVW,2XVL,Assembly,aoptic35,22,1, place sub-assy lens on housing ,0.25
SLIM,VL,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLIM,VL,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLIM,VL,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SOLEIL,VL,Assembly,aoptic22,4,1,fix cap spacer (between brkts)with 2 screws (down side),0
SOLEIL,VL,Assembly,aoptic22,4,2,fix basket + ajust,1.74
SOLEIL,VL,Assembly,aoptic22,8,1,fix cap spacer (between brkts)with 2 screws (down side),0.6
SOLEIL,VL,Assembly,aoptic22,8,2,fix basket + ajust,3.48
SOLEIL,VL,Assembly,aoptic22,12,1,fix cap spacer (between brkts)with 2 screws (down side),1.2
SOLEIL,VL,Assembly,aoptic22,12,2,fix basket + ajust,5.22
Stencil,SO,Assembly,aoptic5,4,1,clip blank cover,0.3
Stencil,SO,Assembly,aoptic5,8,1,clip blank cover,0.45
Stencil,ML,Assembly,aoptic5,4,1,clip blank cover,0.3
Stencil,ML,Assembly,aoptic5,8,1,clip blank cover,0.45
SUSHI,B,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
SUSHI,B,Assembly,aoptic19,4,3,Slide covers,0.22
SUSHI,B,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
SUSHI,B,Assembly,aoptic19,8,3,Slide covers,0.33
SUSHI,B,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
SUSHI,B,Assembly,aoptic19,12,3,Slide covers,0.44
SUSHI,P,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
SUSHI,P,Assembly,aoptic19,4,3,Slide covers,0.22
SUSHI,P,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
SUSHI,P,Assembly,aoptic19,8,3,Slide covers,0.33
SUSHI,P,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
SUSHI,P,Assembly,aoptic19,12,3,Slide covers,0.44
SUSHI,PL,Assembly,aoptic20,4,2,Slide covers,0.34
SUSHI,PL,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
SUSHI,PL,Assembly,aoptic20,8,2,Slide covers,0.56
SUSHI,PL,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
SUSHI,PL,Assembly,aoptic20,12,2,Slide covers,0.78
SUSHI,PL,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
SUSHI,S,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
SUSHI,S,Assembly,aoptic19,4,3,Slide covers,0.22
SUSHI,S,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
SUSHI,S,Assembly,aoptic19,8,3,Slide covers,0.33
SUSHI,S,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
SUSHI,S,Assembly,aoptic19,12,3,Slide covers,0.44
SUSHI,SB,Assembly,aoptic20,4,2,Slide covers,0.34
SUSHI,SB,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
SUSHI,SB,Assembly,aoptic20,8,2,Slide covers,0.56
SUSHI,SB,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
SUSHI,SB,Assembly,aoptic20,12,2,Slide covers,0.78
SUSHI,SB,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
SUSHI,SL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
SUSHI,SL,Assembly,aoptic19,4,3,Slide covers,0.22
SUSHI,SL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
SUSHI,SL,Assembly,aoptic19,8,3,Slide covers,0.33
SUSHI,SL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
SUSHI,SL,Assembly,aoptic19,12,3,Slide covers,0.44
SUSHI,A,Assembly,optic30,4,1,clip angle flange,0.166666667
SUSHI,A,Assembly,optic30,8,1,clip angle flange,0.333333333
SUSHI,A,Assembly,optic30,12,1,clip angle flange,0.5
SUSHI,B,Preparation,aoptic19,4,1,Clean optic,0.1
SUSHI,B,Preparation,aoptic19,8,1,Clean optic,0.22
SUSHI,B,Preparation,aoptic19,12,1,Clean optic,0.36
SUSHI,P,Preparation,aoptic19,4,1,Clean optic,0.1
SUSHI,P,Preparation,aoptic19,8,1,Clean optic,0.22
SUSHI,P,Preparation,aoptic19,12,1,Clean optic,0.36
SUSHI,PL,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
SUSHI,PL,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
SUSHI,PL,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
SUSHI,S,Preparation,aoptic19,4,1,Clean optic,0.1
SUSHI,S,Preparation,aoptic19,8,1,Clean optic,0.22
SUSHI,S,Preparation,aoptic19,12,1,Clean optic,0.36
SUSHI,SB,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
SUSHI,SB,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
SUSHI,SB,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
SUSHI,SL,Preparation,aoptic19,4,1,Clean optic,0.1
SUSHI,SL,Preparation,aoptic19,8,1,Clean optic,0.22
SUSHI,SL,Preparation,aoptic19,12,1,Clean optic,0.36
TB2LED,C,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
TB2LED,C,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
TB2LED,C,Assembly,aoptic1,12,2,Assy lens on housing,0.906
TB2LED,C,Preparation,aoptic1,4,1,Clean lens,0.16
TB2LED,C,Preparation,aoptic1,8,1,Clean lens,0.26
TB2LED,C,Preparation,aoptic1,12,1,Clean lens,0.36
TB2LED,S,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
TB2LED,S,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
TB2LED,S,Assembly,aoptic1,12,2,Assy lens on housing,0.906
TB2LED,S,Preparation,aoptic1,4,1,Clean lens,0.16
TB2LED,S,Preparation,aoptic1,8,1,Clean lens,0.26
TB2LED,S,Preparation,aoptic1,12,1,Clean lens,0.36
TB2LED,SO,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
TB2LED,SO,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
TB2LED,SO,Assembly,aoptic1,12,2,Assy lens on housing,0.906
TB2LED,SO,Preparation,aoptic1,4,1,Clean lens,0.16
TB2LED,SO,Preparation,aoptic1,8,1,Clean lens,0.26
TB2LED,SO,Preparation,aoptic1,12,1,Clean lens,0.36
TB2LED,F,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
TB2LED,F,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
TB2LED,F,Assembly,aoptic1,12,2,Assy lens on housing,0.906
TB2LED,F,Preparation,aoptic1,4,1,Clean lens,0.16
TB2LED,F,Preparation,aoptic1,8,1,Clean lens,0.26
TB2LED,F,Preparation,aoptic1,12,1,Clean lens,0.36
TB2LED,PL,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
TB2LED,PL,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
TB2LED,PL,Assembly,aoptic1,12,2,Assy lens on housing,0.906
TB2LED,PL,Preparation,aoptic1,4,1,Clean lens,0.16
TB2LED,PL,Preparation,aoptic1,8,1,Clean lens,0.26
TB2LED,PL,Preparation,aoptic1,12,1,Clean lens,0.36
TB2LED,SL,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
TB2LED,SL,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
TB2LED,SL,Assembly,aoptic1,12,2,Assy lens on housing,0.906
TB2LED,SL,Preparation,aoptic1,4,1,Clean lens,0.16
TB2LED,SL,Preparation,aoptic1,8,1,Clean lens,0.26
TB2LED,SL,Preparation,aoptic1,12,1,Clean lens,0.36
TBEAM2,B,Assembly,aoptic5,4,1,Clip blank cover,0.3
TBEAM2,B,Assembly,aoptic5,8,1,Clip blank cover,0.45
TBEAM2,B,Assembly,aoptic5,12,1,Clip blank cover,0.6
TBEAM2,F,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
TBEAM2,F,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
TBEAM2,F,Assembly,aoptic1,12,2,Assy lens on housing,0.906
TBEAM2,PL,Assembly,aoptic3,4,2,Clip louver on housing,0.41
TBEAM2,PL,Assembly,aoptic3,8,2,Clip louver on housing,0.82
TBEAM2,PL,Assembly,aoptic3,12,2,Clip louver on housing,1.23
TBEAM2,S,Assembly,aoptic1,4,2,Assy lens on housing,0.4425
TBEAM2,S,Assembly,aoptic1,8,2,Assy lens on housing,0.556666667
TBEAM2,S,Assembly,aoptic1,12,2,Assy lens on housing,0.906
TBEAM2,F,Preparation,aoptic1,4,1,Clean lens,0.16
TBEAM2,F,Preparation,aoptic1,8,1,Clean lens,0.26
TBEAM2,F,Preparation,aoptic1,12,1,Clean lens,0.36
TBEAM2,PL,Preparation,aoptic3,4,1,Unwrap louver,0.26
TBEAM2,PL,Preparation,aoptic3,8,1,Unwrap louver,0.52
TBEAM2,PL,Preparation,aoptic3,12,1,Unwrap louver,0.78
TBEAM2,S,Preparation,aoptic1,4,1,Clean lens,0.16
TBEAM2,S,Preparation,aoptic1,8,1,Clean lens,0.26
TBEAM2,S,Preparation,aoptic1,12,1,Clean lens,0.36
TEK,VL,Assembly,aoptic18,4,1,clip lens+ QC,0.49
TEK,VL,Assembly,aoptic19,8,1,clip lens+ QC,0.88
TEK,VL,Assembly,aoptic20,12,1,clip lens+ QC,1.47
TEK,S,Assembly,aoptic18,4,1,clip lens+ QC,0.49
TEK,S,Assembly,aoptic19,8,1,clip lens+ QC,0.88
TEK,S,Assembly,aoptic20,12,1,clip lens+ QC,1.47
TEKLED,VL,Assembly,aoptic18,4,1,clip lens+ QC,0.49
TEKLED,VL,Assembly,aoptic19,8,1,clip lens+ QC,0.88
TEKLED,VL,Assembly,aoptic20,12,1,clip lens+ QC,1.47
TEKLED,S,Assembly,aoptic18,4,1,clip lens+ QC,0.49
TEKLED,S,Assembly,aoptic19,8,1,clip lens+ QC,0.88
TEKLED,S,Assembly,aoptic20,12,1,clip lens+ QC,1.47
TEKLED,SO,Assembly,aoptic18,4,1,clip lens+ QC,0.49
TEKLED,SO,Assembly,aoptic19,8,1,clip lens+ QC,0.88
TEKLED,SO,Assembly,aoptic20,12,1,clip lens+ QC,1.47
TWIG,S,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
TWIG,S,Assembly,aoptic19,4,3,Slide covers,0.22
TWIG,S,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
TWIG,S,Assembly,aoptic19,8,3,Slide covers,0.33
TWIG,S,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
TWIG,S,Assembly,aoptic19,12,3,Slide covers,0.44
TWIG,VL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
TWIG,VL,Assembly,aoptic19,4,3,Slide covers,0.22
TWIG,VL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
TWIG,VL,Assembly,aoptic19,8,3,Slide covers,0.33
TWIG,VL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
TWIG,VL,Assembly,aoptic19,12,3,Slide covers,0.44
TWIG,A,Assembly,optic30,4,1,clip angle flange,0.166666667
TWIG,A,Assembly,optic30,8,1,clip angle flange,0.333333333
TWIG,A,Assembly,optic30,12,1,clip angle flange,0.5
TWIG,S,Preparation,aoptic19,4,1,Clean optic,0.1
TWIG,S,Preparation,aoptic19,8,1,Clean optic,0.22
TWIG,S,Preparation,aoptic19,12,1,Clean optic,0.36
TWIG,VL,Preparation,aoptic19,4,1,Clean optic,0.1
TWIG,VL,Preparation,aoptic19,8,1,Clean optic,0.22
TWIG,VL,Preparation,aoptic19,12,1,Clean optic,0.36
WAVE,VL,Assembly,aoptic14,11,1,Bring product to work station,0.186666667
WAVE,VL,Assembly,aoptic14,11,2,Fix 1 screw,0.135
WAVE,VL,Assembly,aoptic14,11,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVE,VL,Assembly,aoptic14,11,4,"Fix 2sd side, close lens firmly",0.285
WAVE,VL,Assembly,aoptic14,11,5,Clean 2 side lens with air,0.0984
WAVE,VL,Assembly,aoptic14,11,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVE,VL,Assembly,aoptic14,11,7,Put aside,0.163333333
WAVE,VL,Assembly,aoptic14,12,1,Bring product to work station,0.186666667
WAVE,VL,Assembly,aoptic14,12,2,Fix 1 screw,0.135
WAVE,VL,Assembly,aoptic14,12,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVE,VL,Assembly,aoptic14,12,4,"Fix 2sd side, close lens firmly",0.285
WAVE,VL,Assembly,aoptic14,12,5,Clean 2 side lens with air,0.0984
WAVE,VL,Assembly,aoptic14,12,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVE,VL,Assembly,aoptic14,12,7,Put aside,0.163333333
WAVE,VL,Assembly,aoptic14,14,1,Bring product to work station,0.186666667
WAVE,VL,Assembly,aoptic14,14,2,Fix 1 screw,0.135
WAVE,VL,Assembly,aoptic14,14,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVE,VL,Assembly,aoptic14,14,4,"Fix 2sd side, close lens firmly",0.285
WAVE,VL,Assembly,aoptic14,14,5,Clean 2 side lens with air,0.0984
WAVE,VL,Assembly,aoptic14,14,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVE,VL,Assembly,aoptic14,14,7,Put aside,0.163333333
WAVE,VL,Assembly,aoptic14,22,1,Bring product to work station,0.186666667
WAVE,VL,Assembly,aoptic14,22,2,Fix 1 screw,0.135
WAVE,VL,Assembly,aoptic14,22,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVE,VL,Assembly,aoptic14,22,4,"Fix 2sd side, close lens firmly",0.285
WAVE,VL,Assembly,aoptic14,22,5,Clean 2 side lens with air,0.0984
WAVE,VL,Assembly,aoptic14,22,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVE,VL,Assembly,aoptic14,22,7,Put aside,0.163333333
WAVE,VL,Assembly,aoptic14,24,1,Bring product to work station,0.186666667
WAVE,VL,Assembly,aoptic14,24,2,Fix 1 screw,0.135
WAVE,VL,Assembly,aoptic14,24,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVE,VL,Assembly,aoptic14,24,4,"Fix 2sd side, close lens firmly",0.285
WAVE,VL,Assembly,aoptic14,24,5,Clean 2 side lens with air,0.0984
WAVE,VL,Assembly,aoptic14,24,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVE,VL,Assembly,aoptic14,24,7,Put aside,0.163333333
WAVLED,VL,Assembly,aoptic14,11,1,Bring product to work station,0.186666667
WAVLED,VL,Assembly,aoptic14,11,2,Fix 1 screw,0.135
WAVLED,VL,Assembly,aoptic14,11,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVLED,VL,Assembly,aoptic14,11,4,"Fix 2sd side, close lens firmly",0.285
WAVLED,VL,Assembly,aoptic14,11,5,Clean 2 side lens with air,0.0984
WAVLED,VL,Assembly,aoptic14,11,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVLED,VL,Assembly,aoptic14,11,7,Put aside,0.163333333
WAVLED,VL,Assembly,aoptic14,12,1,Bring product to work station,0.186666667
WAVLED,VL,Assembly,aoptic14,12,2,Fix 1 screw,0.135
WAVLED,VL,Assembly,aoptic14,12,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVLED,VL,Assembly,aoptic14,12,4,"Fix 2sd side, close lens firmly",0.285
WAVLED,VL,Assembly,aoptic14,12,5,Clean 2 side lens with air,0.0984
WAVLED,VL,Assembly,aoptic14,12,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVLED,VL,Assembly,aoptic14,12,7,Put aside,0.163333333
WAVLED,VL,Assembly,aoptic14,14,1,Bring product to work station,0.186666667
WAVLED,VL,Assembly,aoptic14,14,2,Fix 1 screw,0.135
WAVLED,VL,Assembly,aoptic14,14,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVLED,VL,Assembly,aoptic14,14,4,"Fix 2sd side, close lens firmly",0.285
WAVLED,VL,Assembly,aoptic14,14,5,Clean 2 side lens with air,0.0984
WAVLED,VL,Assembly,aoptic14,14,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVLED,VL,Assembly,aoptic14,14,7,Put aside,0.163333333
WAVLED,VL,Assembly,aoptic14,22,1,Bring product to work station,0.186666667
WAVLED,VL,Assembly,aoptic14,22,2,Fix 1 screw,0.135
WAVLED,VL,Assembly,aoptic14,22,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVLED,VL,Assembly,aoptic14,22,4,"Fix 2sd side, close lens firmly",0.285
WAVLED,VL,Assembly,aoptic14,22,5,Clean 2 side lens with air,0.0984
WAVLED,VL,Assembly,aoptic14,22,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVLED,VL,Assembly,aoptic14,22,7,Put aside,0.163333333
WAVLED,VL,Assembly,aoptic14,24,1,Bring product to work station,0.186666667
WAVLED,VL,Assembly,aoptic14,24,2,Fix 1 screw,0.135
WAVLED,VL,Assembly,aoptic14,24,3,"Take sub lens, fix screw the other side & turn jig",0.195
WAVLED,VL,Assembly,aoptic14,24,4,"Fix 2sd side, close lens firmly",0.285
WAVLED,VL,Assembly,aoptic14,24,5,Clean 2 side lens with air,0.0984
WAVLED,VL,Assembly,aoptic14,24,6,Fix 2 side lens & put foam inside to protect,0.4712
WAVLED,VL,Assembly,aoptic14,24,7,Put aside,0.163333333
WB4LED,S,Preparation,aoptic12,4,1,Clean lens,0.16
WB4LED,S,Preparation,aoptic12,4,2,Place overlay into lens,0.79
